id,County,State,Event,Date,Households,Participants
08077,Mesa County,CO,The Archaeology of Food and Social Transformation with Sarah Oas,2020-07-02,2,2
08077,Mesa County,CO,Leaving Footprints in the Ancient Southwest with Ben Bellorado,2020-07-09,11,11
08077,Mesa County,CO,Historic Influences in Contemporary Pueblo Pottery with Charles King,2020-07-16,5,5
08077,Mesa County,CO,Four Corners Lecture Series Presents Languages of the Landscape: The Cedar Mesa Perishables Project,2020-07-23,16,16
08077,Mesa County,CO,New Approaches to Old Questions in Fremont Archaeology with Katie Richards,2020-07-30,7,7
08077,Mesa County,CO,Four Corners Lecture Series Presents Dr. Jim Allison,2020-08-06,8,8
08077,Mesa County,CO,Four Corners Lecture Series Presents Robert Weiner,2020-08-13,7,7
08077,Mesa County,CO,Four Corners Lecture Series Presents Genevieve Woodhead,2020-08-20,2,2
08077,Mesa County,CO,Why Do We Call Them Kivas?,2020-08-27,12,12
08077,Mesa County,CO,Exploring the Interplay between Climate and People in the Ancient US Southwest,2020-09-03,6,6
08077,Mesa County,CO,"Worlds Forever Changed The Vázquez de Coronado Expedition to Central New Mexico, 1540-1542",2020-09-10,8,8
08077,Mesa County,CO,Exploring Social Environments in the Southeast and Southwest with Catherine Cameron,2020-09-17,7,7
08077,Mesa County,CO,Four Corners Lecture Series presents Ute History with Rebecca Hammond,2020-09-24,11,11
08077,Mesa County,CO,Color in the Ancestral Pueblo Southwest with Dr. Marit Munson,2020-10-01,6,6
08077,Mesa County,CO,Four Corners Lecture Series presents CCAC: Making History in the Mesa Verde Region,2020-10-08,4,4
08077,Mesa County,CO,"Studying Casas Grandes Ceramics from the Midwest to Chihuahua, Mexico with Samantha Bomkamp",2020-10-15,1,1
08077,Mesa County,CO,San Juan Red Ware & Social Networks across the Southwest with Robert Bischoff,2020-10-22,5,5
08077,Mesa County,CO,An Embarrassment of Riches: Large Tree-Ring Datasets and the Reconstruction of Pre-Columbian History,2020-10-29,6,6
08077,Mesa County,CO,Pueblo Archaeological & Historical Society presents The Archaeology of Rock Art w/ Dr. Loendorf,2020-11-05,10,10
08077,Mesa County,CO,Phiogeh: A Classic Period Tewa Community in New Mexico with Patrick Cruz,2020-11-12,2,2
08077,Mesa County,CO,How Prevalent Was Ancestral Pueblo Garden Hunting? with Jonathan Dombrosky,2020-11-19,7,7
08077,Mesa County,CO,"Pueblo Archaeological & Historical Society presents Barger Gulch, A Folsom Campsite w/ Dr. Surovell",2020-12-03,12,12
21169,Metcalfe County,KY,Four Corners Lecture Series Presents Michelle Turner: Archaeology of the Aztec North Great House,2020-06-25,1,1
39109,Miami County,OH,Exploring Social Environments in the Southeast and Southwest with Catherine Cameron,2020-09-17,1,1
12086,Miami-Dade County,FL,Climate and Culture Online Seminar,2020-01-24,1,1
12086,Miami-Dade County,FL,Discover Archaeology: Updates from the Northern Chaco Outliers Project,2020-03-26,1,1
12086,Miami-Dade County,FL,Four Corners Lecture Series Presents Dr. Kellam Throgmorton,2020-04-07,1,1
12086,Miami-Dade County,FL,Discover Archaeology: Flintknapping Demonstration by Tyson Hughes,2020-04-09,1,1
12086,Miami-Dade County,FL,Discover Archaeology: Pueblo Farming Project Webinar with Mark Varien and Paul Ermigiotti,2020-04-16,1,1
12086,Miami-Dade County,FL,Discover Archaeology: Food Webs with Dr. Stefani Crabtree,2020-04-23,1,1
12086,Miami-Dade County,FL,Southwest Indian Arts Webinar: Origins and Revivals,2020-04-28,1,1
12086,Miami-Dade County,FL,"Discover Archaeology: ""The T-Door is an Enigma..."" with Dr. Steve Lekson",2020-04-30,1,1
12086,Miami-Dade County,FL,Four Corners Lecture Series Presents Kevin Jones (Standing on the Walls of Time) webinar,2020-05-05,1,1
12086,Miami-Dade County,FL,"Ask an Archaeologist with Becky Hammond, Steve Copeland, and Susan Ryan",2020-05-07,1,1
12086,Miami-Dade County,FL,Friends of Cedar Mesa Presents Shanna Diederichs and Meadow Coldon,2020-05-12,1,1
12086,Miami-Dade County,FL,Digitizing the Past: Recent 3D Modeling at Crow Canyon with Grant Coffey,2020-05-21,1,1
12086,Miami-Dade County,FL,Four Corners Lecture Series Presents Edward Box III,2020-05-28,1,1
12086,Miami-Dade County,FL,Four Corners Lecture Series Presents Jason Nez: Sacred Landscape Sacred People,2020-06-04,2,2
12086,Miami-Dade County,FL,"Mimbres: Dimples, Slip-Slop, and Clapboard – What They Are and Why They Matter with Dr. Steve Lekson",2020-06-11,3,3
12086,Miami-Dade County,FL,Wild Wisdom: Essential Food and Medicine of the Land,2020-06-18,1,1
12086,Miami-Dade County,FL,Four Corners Lecture Series Presents Michelle Turner: Archaeology of the Aztec North Great House,2020-06-25,3,3
12086,Miami-Dade County,FL,The Archaeology of Food and Social Transformation with Sarah Oas,2020-07-02,4,4
12086,Miami-Dade County,FL,Leaving Footprints in the Ancient Southwest with Ben Bellorado,2020-07-09,1,1
12086,Miami-Dade County,FL,Historic Influences in Contemporary Pueblo Pottery with Charles King,2020-07-16,1,1
12086,Miami-Dade County,FL,Four Corners Lecture Series Presents Languages of the Landscape: The Cedar Mesa Perishables Project,2020-07-23,3,3
12086,Miami-Dade County,FL,New Approaches to Old Questions in Fremont Archaeology with Katie Richards,2020-07-30,2,2
12086,Miami-Dade County,FL,Four Corners Lecture Series Presents Dr. Jim Allison,2020-08-06,1,1
12086,Miami-Dade County,FL,Four Corners Lecture Series Presents Robert Weiner,2020-08-13,3,3
12086,Miami-Dade County,FL,Four Corners Lecture Series Presents Genevieve Woodhead,2020-08-20,1,1
12086,Miami-Dade County,FL,Why Do We Call Them Kivas?,2020-08-27,1,1
12086,Miami-Dade County,FL,"Worlds Forever Changed The Vázquez de Coronado Expedition to Central New Mexico, 1540-1542",2020-09-10,2,2
12086,Miami-Dade County,FL,Exploring Social Environments in the Southeast and Southwest with Catherine Cameron,2020-09-17,3,3
12086,Miami-Dade County,FL,Four Corners Lecture Series presents Ute History with Rebecca Hammond,2020-09-24,1,1
12086,Miami-Dade County,FL,Color in the Ancestral Pueblo Southwest with Dr. Marit Munson,2020-10-01,2,2
12086,Miami-Dade County,FL,Four Corners Lecture Series presents CCAC: Making History in the Mesa Verde Region,2020-10-08,2,2
12086,Miami-Dade County,FL,San Juan Red Ware & Social Networks across the Southwest with Robert Bischoff,2020-10-22,1,1
12086,Miami-Dade County,FL,Pueblo Archaeological & Historical Society presents The Archaeology of Rock Art w/ Dr. Loendorf,2020-11-05,1,1
12086,Miami-Dade County,FL,Phiogeh: A Classic Period Tewa Community in New Mexico with Patrick Cruz,2020-11-12,1,1
12086,Miami-Dade County,FL,How Prevalent Was Ancestral Pueblo Garden Hunting? with Jonathan Dombrosky,2020-11-19,1,1
12086,Miami-Dade County,FL,"Pueblo Archaeological & Historical Society presents Barger Gulch, A Folsom Campsite w/ Dr. Surovell",2020-12-03,2,2
12086,Miami-Dade County,FL,Seasons of Navajo II with William Tsosie Jr.,2021-01-07,1,1
09007,Middlesex County,CT,Four Corners Lecture Series Presents Michelle Turner: Archaeology of the Aztec North Great House,2020-06-25,1,1
25017,Middlesex County,MA,Climate and Culture Online Seminar,2020-01-24,2,2
25017,Middlesex County,MA,Discover Archaeology: Flintknapping Demonstration by Tyson Hughes,2020-04-09,1,1
25017,Middlesex County,MA,Four Corners Lecture Series Presents Kevin Jones (Standing on the Walls of Time) webinar,2020-05-05,3,3
25017,Middlesex County,MA,"Ask an Archaeologist with Becky Hammond, Steve Copeland, and Susan Ryan",2020-05-07,1,1
25017,Middlesex County,MA,Friends of Cedar Mesa Presents Shanna Diederichs and Meadow Coldon,2020-05-12,3,3
25017,Middlesex County,MA,Digitizing the Past: Recent 3D Modeling at Crow Canyon with Grant Coffey,2020-05-21,1,1
25017,Middlesex County,MA,"Mimbres: Dimples, Slip-Slop, and Clapboard – What They Are and Why They Matter with Dr. Steve Lekson",2020-06-11,1,1
25017,Middlesex County,MA,Four Corners Lecture Series Presents Michelle Turner: Archaeology of the Aztec North Great House,2020-06-25,2,2
25017,Middlesex County,MA,The Archaeology of Food and Social Transformation with Sarah Oas,2020-07-02,1,1
25017,Middlesex County,MA,Leaving Footprints in the Ancient Southwest with Ben Bellorado,2020-07-09,3,3
25017,Middlesex County,MA,Historic Influences in Contemporary Pueblo Pottery with Charles King,2020-07-16,1,1
25017,Middlesex County,MA,Four Corners Lecture Series Presents Languages of the Landscape: The Cedar Mesa Perishables Project,2020-07-23,2,2
25017,Middlesex County,MA,New Approaches to Old Questions in Fremont Archaeology with Katie Richards,2020-07-30,1,1
25017,Middlesex County,MA,Four Corners Lecture Series Presents Dr. Jim Allison,2020-08-06,2,2
25017,Middlesex County,MA,Four Corners Lecture Series Presents Robert Weiner,2020-08-13,4,4
25017,Middlesex County,MA,Four Corners Lecture Series Presents Genevieve Woodhead,2020-08-20,1,1
25017,Middlesex County,MA,Why Do We Call Them Kivas?,2020-08-27,3,3
25017,Middlesex County,MA,Exploring the Interplay between Climate and People in the Ancient US Southwest,2020-09-03,1,1
25017,Middlesex County,MA,"Worlds Forever Changed The Vázquez de Coronado Expedition to Central New Mexico, 1540-1542",2020-09-10,2,2
25017,Middlesex County,MA,Exploring Social Environments in the Southeast and Southwest with Catherine Cameron,2020-09-17,1,1
25017,Middlesex County,MA,Four Corners Lecture Series presents Ute History with Rebecca Hammond,2020-09-24,2,2
25017,Middlesex County,MA,Color in the Ancestral Pueblo Southwest with Dr. Marit Munson,2020-10-01,2,2
25017,Middlesex County,MA,Four Corners Lecture Series presents CCAC: Making History in the Mesa Verde Region,2020-10-08,2,2
25017,Middlesex County,MA,Crow Canyon Annual Meeting,2020-10-10,1,1
25017,Middlesex County,MA,"Studying Casas Grandes Ceramics from the Midwest to Chihuahua, Mexico with Samantha Bomkamp",2020-10-15,1,1
25017,Middlesex County,MA,San Juan Red Ware & Social Networks across the Southwest with Robert Bischoff,2020-10-22,2,2
25017,Middlesex County,MA,An Embarrassment of Riches: Large Tree-Ring Datasets and the Reconstruction of Pre-Columbian History,2020-10-29,2,2
25017,Middlesex County,MA,Pueblo Archaeological & Historical Society presents The Archaeology of Rock Art w/ Dr. Loendorf,2020-11-05,3,3
25017,Middlesex County,MA,Phiogeh: A Classic Period Tewa Community in New Mexico with Patrick Cruz,2020-11-12,3,3
25017,Middlesex County,MA,How Prevalent Was Ancestral Pueblo Garden Hunting? with Jonathan Dombrosky,2020-11-19,1,1
25017,Middlesex County,MA,"Pueblo Archaeological & Historical Society presents Barger Gulch, A Folsom Campsite w/ Dr. Surovell",2020-12-03,2,2
34023,Middlesex County,NJ,Discover Archaeology: Updates from the Northern Chaco Outliers Project,2020-03-26,1,1
34023,Middlesex County,NJ,Four Corners Lecture Series Presents Dr. Kellam Throgmorton,2020-04-07,1,1
26111,Midland County,MI,"Mimbres: Dimples, Slip-Slop, and Clapboard – What They Are and Why They Matter with Dr. Steve Lekson",2020-06-11,2,2
26111,Midland County,MI,Crow Canyon Annual Meeting,2020-10-10,1,1
48331,Milam County,TX,Climate and Culture Online Seminar,2020-01-24,1,1
27095,Mille Lacs County,MN,Why Do We Call Them Kivas?,2020-08-27,1,1
55079,Milwaukee County,WI,Climate and Culture Online Seminar,2020-01-24,1,1
55079,Milwaukee County,WI,"Discover Archaeology: ""The T-Door is an Enigma..."" with Dr. Steve Lekson",2020-04-30,1,1
55079,Milwaukee County,WI,Four Corners Lecture Series Presents Kevin Jones (Standing on the Walls of Time) webinar,2020-05-05,1,1
55079,Milwaukee County,WI,Friends of Cedar Mesa Presents Shanna Diederichs and Meadow Coldon,2020-05-12,2,2
55079,Milwaukee County,WI,"Mimbres: Dimples, Slip-Slop, and Clapboard – What They Are and Why They Matter with Dr. Steve Lekson",2020-06-11,1,1
55079,Milwaukee County,WI,Four Corners Lecture Series presents Ute History with Rebecca Hammond,2020-09-24,3,3
55079,Milwaukee County,WI,Four Corners Lecture Series presents CCAC: Making History in the Mesa Verde Region,2020-10-08,2,2
55079,Milwaukee County,WI,Phiogeh: A Classic Period Tewa Community in New Mexico with Patrick Cruz,2020-11-12,1,1
08079,Mineral County,CO,Climate and Culture Online Seminar,2020-01-24,2,2
08079,Mineral County,CO,Discover Archaeology: Updates from the Northern Chaco Outliers Project,2020-03-26,2,2
08079,Mineral County,CO,Four Corners Lecture Series Presents Dr. Kellam Throgmorton,2020-04-07,2,2
08079,Mineral County,CO,Discover Archaeology: Flintknapping Demonstration by Tyson Hughes,2020-04-09,2,2
08079,Mineral County,CO,Discover Archaeology: Pueblo Farming Project Webinar with Mark Varien and Paul Ermigiotti,2020-04-16,2,2
08079,Mineral County,CO,Discover Archaeology: Food Webs with Dr. Stefani Crabtree,2020-04-23,1,1
08079,Mineral County,CO,Southwest Indian Arts Webinar: Origins and Revivals,2020-04-28,1,1
08079,Mineral County,CO,"Discover Archaeology: ""The T-Door is an Enigma..."" with Dr. Steve Lekson",2020-04-30,4,4
08079,Mineral County,CO,Four Corners Lecture Series Presents Kevin Jones (Standing on the Walls of Time) webinar,2020-05-05,1,1
08079,Mineral County,CO,"Ask an Archaeologist with Becky Hammond, Steve Copeland, and Susan Ryan",2020-05-07,1,1
08079,Mineral County,CO,Friends of Cedar Mesa Presents Shanna Diederichs and Meadow Coldon,2020-05-12,2,2
08079,Mineral County,CO,Digitizing the Past: Recent 3D Modeling at Crow Canyon with Grant Coffey,2020-05-21,1,1
08079,Mineral County,CO,Four Corners Lecture Series Presents Edward Box III,2020-05-28,2,2
08079,Mineral County,CO,Four Corners Lecture Series Presents Jason Nez: Sacred Landscape Sacred People,2020-06-04,1,1
08079,Mineral County,CO,"Mimbres: Dimples, Slip-Slop, and Clapboard – What They Are and Why They Matter with Dr. Steve Lekson",2020-06-11,3,3
08079,Mineral County,CO,Wild Wisdom: Essential Food and Medicine of the Land,2020-06-18,1,1
08079,Mineral County,CO,The Archaeology of Food and Social Transformation with Sarah Oas,2020-07-02,1,1
08079,Mineral County,CO,Four Corners Lecture Series Presents Languages of the Landscape: The Cedar Mesa Perishables Project,2020-07-23,3,3
08079,Mineral County,CO,New Approaches to Old Questions in Fremont Archaeology with Katie Richards,2020-07-30,3,3
08079,Mineral County,CO,Four Corners Lecture Series Presents Dr. Jim Allison,2020-08-06,1,1
08079,Mineral County,CO,Four Corners Lecture Series Presents Genevieve Woodhead,2020-08-20,3,3
08079,Mineral County,CO,Why Do We Call Them Kivas?,2020-08-27,2,2
08079,Mineral County,CO,Exploring the Interplay between Climate and People in the Ancient US Southwest,2020-09-03,2,2
08079,Mineral County,CO,"Worlds Forever Changed The Vázquez de Coronado Expedition to Central New Mexico, 1540-1542",2020-09-10,1,1
08079,Mineral County,CO,Four Corners Lecture Series presents Ute History with Rebecca Hammond,2020-09-24,2,2
08079,Mineral County,CO,Phiogeh: A Classic Period Tewa Community in New Mexico with Patrick Cruz,2020-11-12,2,2
08079,Mineral County,CO,"Pueblo Archaeological & Historical Society presents Barger Gulch, A Folsom Campsite w/ Dr. Surovell",2020-12-03,1,1
46099,Minnehaha County,SD,Why Do We Call Them Kivas?,2020-08-27,1,1
30063,Missoula County,MT,Climate and Culture Online Seminar,2020-01-24,1,1
30063,Missoula County,MT,Friends of Cedar Mesa Presents Shanna Diederichs and Meadow Coldon,2020-05-12,1,1
30063,Missoula County,MT,Pueblo Archaeological & Historical Society presents The Archaeology of Rock Art w/ Dr. Loendorf,2020-11-05,1,1
01097,Mobile County,AL,Four Corners Lecture Series Presents Kevin Jones (Standing on the Walls of Time) webinar,2020-05-05,1,1
04015,Mohave County,AZ,Four Corners Lecture Series Presents Jason Nez: Sacred Landscape Sacred People,2020-06-04,1,1
04015,Mohave County,AZ,Why Do We Call Them Kivas?,2020-08-27,1,1
04015,Mohave County,AZ,Exploring the Interplay between Climate and People in the Ancient US Southwest,2020-09-03,1,1
04015,Mohave County,AZ,"Worlds Forever Changed The Vázquez de Coronado Expedition to Central New Mexico, 1540-1542",2020-09-10,1,1
04015,Mohave County,AZ,Exploring Social Environments in the Southeast and Southwest with Catherine Cameron,2020-09-17,2,2
04015,Mohave County,AZ,Four Corners Lecture Series presents Ute History with Rebecca Hammond,2020-09-24,1,1
04015,Mohave County,AZ,Color in the Ancestral Pueblo Southwest with Dr. Marit Munson,2020-10-01,2,2
04015,Mohave County,AZ,"Studying Casas Grandes Ceramics from the Midwest to Chihuahua, Mexico with Samantha Bomkamp",2020-10-15,1,1
04015,Mohave County,AZ,Pueblo Archaeological & Historical Society presents The Archaeology of Rock Art w/ Dr. Loendorf,2020-11-05,1,1
29135,Moniteau County,MO,"Pueblo Archaeological & Historical Society presents Barger Gulch, A Folsom Campsite w/ Dr. Surovell",2020-12-03,1,1
34025,Monmouth County,NJ,Four Corners Lecture Series presents CCAC: Making History in the Mesa Verde Region,2020-10-08,1,1
54061,Monongalia County,WV,Discover Archaeology: Updates from the Northern Chaco Outliers Project,2020-03-26,1,1
54061,Monongalia County,WV,Discover Archaeology: Pueblo Farming Project Webinar with Mark Varien and Paul Ermigiotti,2020-04-16,1,1
12087,Monroe County,FL,Discover Archaeology: Updates from the Northern Chaco Outliers Project,2020-03-26,1,1
12087,Monroe County,FL,Four Corners Lecture Series Presents Dr. Kellam Throgmorton,2020-04-07,1,1
12087,Monroe County,FL,Discover Archaeology: Flintknapping Demonstration by Tyson Hughes,2020-04-09,1,1
12087,Monroe County,FL,Discover Archaeology: Pueblo Farming Project Webinar with Mark Varien and Paul Ermigiotti,2020-04-16,1,1
12087,Monroe County,FL,Discover Archaeology: Food Webs with Dr. Stefani Crabtree,2020-04-23,2,2
12087,Monroe County,FL,"Discover Archaeology: ""The T-Door is an Enigma..."" with Dr. Steve Lekson",2020-04-30,2,2
36055,Monroe County,NY,Discover Archaeology: Updates from the Northern Chaco Outliers Project,2020-03-26,4,4
36055,Monroe County,NY,Four Corners Lecture Series Presents Dr. Kellam Throgmorton,2020-04-07,2,2
36055,Monroe County,NY,Discover Archaeology: Flintknapping Demonstration by Tyson Hughes,2020-04-09,1,1
36055,Monroe County,NY,Discover Archaeology: Pueblo Farming Project Webinar with Mark Varien and Paul Ermigiotti,2020-04-16,2,2
36055,Monroe County,NY,Discover Archaeology: Food Webs with Dr. Stefani Crabtree,2020-04-23,1,1
36055,Monroe County,NY,Four Corners Lecture Series Presents Kevin Jones (Standing on the Walls of Time) webinar,2020-05-05,1,1
36055,Monroe County,NY,Friends of Cedar Mesa Presents Shanna Diederichs and Meadow Coldon,2020-05-12,1,1
36055,Monroe County,NY,Digitizing the Past: Recent 3D Modeling at Crow Canyon with Grant Coffey,2020-05-21,1,1
36055,Monroe County,NY,Four Corners Lecture Series Presents Jason Nez: Sacred Landscape Sacred People,2020-06-04,1,1
36055,Monroe County,NY,"Mimbres: Dimples, Slip-Slop, and Clapboard – What They Are and Why They Matter with Dr. Steve Lekson",2020-06-11,2,2
36055,Monroe County,NY,Wild Wisdom: Essential Food and Medicine of the Land,2020-06-18,3,3
36055,Monroe County,NY,Four Corners Lecture Series Presents Michelle Turner: Archaeology of the Aztec North Great House,2020-06-25,1,1
36055,Monroe County,NY,The Archaeology of Food and Social Transformation with Sarah Oas,2020-07-02,1,1
36055,Monroe County,NY,Leaving Footprints in the Ancient Southwest with Ben Bellorado,2020-07-09,1,1
36055,Monroe County,NY,Historic Influences in Contemporary Pueblo Pottery with Charles King,2020-07-16,1,1
36055,Monroe County,NY,Four Corners Lecture Series Presents Languages of the Landscape: The Cedar Mesa Perishables Project,2020-07-23,1,1
36055,Monroe County,NY,New Approaches to Old Questions in Fremont Archaeology with Katie Richards,2020-07-30,1,1
36055,Monroe County,NY,Four Corners Lecture Series Presents Dr. Jim Allison,2020-08-06,1,1
36055,Monroe County,NY,Four Corners Lecture Series Presents Robert Weiner,2020-08-13,1,1
36055,Monroe County,NY,Four Corners Lecture Series Presents Genevieve Woodhead,2020-08-20,1,1
36055,Monroe County,NY,Why Do We Call Them Kivas?,2020-08-27,1,1
36055,Monroe County,NY,Exploring the Interplay between Climate and People in the Ancient US Southwest,2020-09-03,1,1
36055,Monroe County,NY,"Worlds Forever Changed The Vázquez de Coronado Expedition to Central New Mexico, 1540-1542",2020-09-10,1,1
36055,Monroe County,NY,Exploring Social Environments in the Southeast and Southwest with Catherine Cameron,2020-09-17,1,1
36055,Monroe County,NY,Four Corners Lecture Series presents Ute History with Rebecca Hammond,2020-09-24,1,1
36055,Monroe County,NY,San Juan Red Ware & Social Networks across the Southwest with Robert Bischoff,2020-10-22,1,1
36055,Monroe County,NY,An Embarrassment of Riches: Large Tree-Ring Datasets and the Reconstruction of Pre-Columbian History,2020-10-29,1,1
36055,Monroe County,NY,Pueblo Archaeological & Historical Society presents The Archaeology of Rock Art w/ Dr. Loendorf,2020-11-05,1,1
36055,Monroe County,NY,How Prevalent Was Ancestral Pueblo Garden Hunting? with Jonathan Dombrosky,2020-11-19,1,1
36055,Monroe County,NY,"Pueblo Archaeological & Historical Society presents Barger Gulch, A Folsom Campsite w/ Dr. Surovell",2020-12-03,1,1
42089,Monroe County,PA,San Juan Red Ware & Social Networks across the Southwest with Robert Bischoff,2020-10-22,1,1
48337,Montague County,TX,An Embarrassment of Riches: Large Tree-Ring Datasets and the Reconstruction of Pre-Columbian History,2020-10-29,1,1
48337,Montague County,TX,Pueblo Archaeological & Historical Society presents The Archaeology of Rock Art w/ Dr. Loendorf,2020-11-05,1,1
48337,Montague County,TX,Phiogeh: A Classic Period Tewa Community in New Mexico with Patrick Cruz,2020-11-12,1,1
48337,Montague County,TX,How Prevalent Was Ancestral Pueblo Garden Hunting? with Jonathan Dombrosky,2020-11-19,1,1
48337,Montague County,TX,"Pueblo Archaeological & Historical Society presents Barger Gulch, A Folsom Campsite w/ Dr. Surovell",2020-12-03,1,1
06053,Monterey County,CA,Four Corners Lecture Series Presents Dr. Kellam Throgmorton,2020-04-07,1,1
06053,Monterey County,CA,Discover Archaeology: Food Webs with Dr. Stefani Crabtree,2020-04-23,2,2
06053,Monterey County,CA,Southwest Indian Arts Webinar: Origins and Revivals,2020-04-28,2,2
06053,Monterey County,CA,"Discover Archaeology: ""The T-Door is an Enigma..."" with Dr. Steve Lekson",2020-04-30,2,2
06053,Monterey County,CA,Four Corners Lecture Series Presents Kevin Jones (Standing on the Walls of Time) webinar,2020-05-05,2,2
06053,Monterey County,CA,"Ask an Archaeologist with Becky Hammond, Steve Copeland, and Susan Ryan",2020-05-07,2,2
06053,Monterey County,CA,Friends of Cedar Mesa Presents Shanna Diederichs and Meadow Coldon,2020-05-12,2,2
06053,Monterey County,CA,Digitizing the Past: Recent 3D Modeling at Crow Canyon with Grant Coffey,2020-05-21,1,1
06053,Monterey County,CA,Four Corners Lecture Series Presents Jason Nez: Sacred Landscape Sacred People,2020-06-04,3,3
06053,Monterey County,CA,"Mimbres: Dimples, Slip-Slop, and Clapboard – What They Are and Why They Matter with Dr. Steve Lekson",2020-06-11,3,3
06053,Monterey County,CA,Wild Wisdom: Essential Food and Medicine of the Land,2020-06-18,1,1
06053,Monterey County,CA,The Archaeology of Food and Social Transformation with Sarah Oas,2020-07-02,2,2
06053,Monterey County,CA,Leaving Footprints in the Ancient Southwest with Ben Bellorado,2020-07-09,5,6
06053,Monterey County,CA,Historic Influences in Contemporary Pueblo Pottery with Charles King,2020-07-16,1,1
06053,Monterey County,CA,Four Corners Lecture Series Presents Languages of the Landscape: The Cedar Mesa Perishables Project,2020-07-23,3,3
06053,Monterey County,CA,New Approaches to Old Questions in Fremont Archaeology with Katie Richards,2020-07-30,3,3
06053,Monterey County,CA,Four Corners Lecture Series Presents Dr. Jim Allison,2020-08-06,2,2
06053,Monterey County,CA,Four Corners Lecture Series Presents Robert Weiner,2020-08-13,3,3
06053,Monterey County,CA,Four Corners Lecture Series Presents Genevieve Woodhead,2020-08-20,2,2
06053,Monterey County,CA,Why Do We Call Them Kivas?,2020-08-27,5,5
06053,Monterey County,CA,Exploring the Interplay between Climate and People in the Ancient US Southwest,2020-09-03,2,2
06053,Monterey County,CA,"Worlds Forever Changed The Vázquez de Coronado Expedition to Central New Mexico, 1540-1542",2020-09-10,2,2
06053,Monterey County,CA,Exploring Social Environments in the Southeast and Southwest with Catherine Cameron,2020-09-17,2,2
06053,Monterey County,CA,Four Corners Lecture Series presents Ute History with Rebecca Hammond,2020-09-24,3,3
06053,Monterey County,CA,Color in the Ancestral Pueblo Southwest with Dr. Marit Munson,2020-10-01,1,1
06053,Monterey County,CA,Four Corners Lecture Series presents CCAC: Making History in the Mesa Verde Region,2020-10-08,1,1
06053,Monterey County,CA,Crow Canyon Annual Meeting,2020-10-10,2,2
06053,Monterey County,CA,"Studying Casas Grandes Ceramics from the Midwest to Chihuahua, Mexico with Samantha Bomkamp",2020-10-15,1,1
06053,Monterey County,CA,San Juan Red Ware & Social Networks across the Southwest with Robert Bischoff,2020-10-22,1,1
06053,Monterey County,CA,An Embarrassment of Riches: Large Tree-Ring Datasets and the Reconstruction of Pre-Columbian History,2020-10-29,1,1
06053,Monterey County,CA,Pueblo Archaeological & Historical Society presents The Archaeology of Rock Art w/ Dr. Loendorf,2020-11-05,4,4
06053,Monterey County,CA,Phiogeh: A Classic Period Tewa Community in New Mexico with Patrick Cruz,2020-11-12,2,2
06053,Monterey County,CA,"Pueblo Archaeological & Historical Society presents Barger Gulch, A Folsom Campsite w/ Dr. Surovell",2020-12-03,1,1
08083,Montezuma County,CO,Climate and Culture Online Seminar,2020-01-24,29,29
08083,Montezuma County,CO,Discover Archaeology: Updates from the Northern Chaco Outliers Project,2020-03-26,37,37
08083,Montezuma County,CO,The Art of Weaving: A Crow Canyon Webinar,2020-04-01,2,2
08083,Montezuma County,CO,Four Corners Lecture Series Presents Dr. Kellam Throgmorton,2020-04-07,40,40
08083,Montezuma County,CO,Discover Archaeology: Flintknapping Demonstration by Tyson Hughes,2020-04-09,25,25
08083,Montezuma County,CO,Discover Archaeology: Pueblo Farming Project Webinar with Mark Varien and Paul Ermigiotti,2020-04-16,24,24
08083,Montezuma County,CO,Discover Archaeology: Food Webs with Dr. Stefani Crabtree,2020-04-23,25,25
08083,Montezuma County,CO,Southwest Indian Arts Webinar: Origins and Revivals,2020-04-28,25,25
08083,Montezuma County,CO,"Discover Archaeology: ""The T-Door is an Enigma..."" with Dr. Steve Lekson",2020-04-30,36,36
08083,Montezuma County,CO,Four Corners Lecture Series Presents Kevin Jones (Standing on the Walls of Time) webinar,2020-05-05,23,24
08083,Montezuma County,CO,"Ask an Archaeologist with Becky Hammond, Steve Copeland, and Susan Ryan",2020-05-07,15,15
08083,Montezuma County,CO,Friends of Cedar Mesa Presents Shanna Diederichs and Meadow Coldon,2020-05-12,17,17
08083,Montezuma County,CO,Digitizing the Past: Recent 3D Modeling at Crow Canyon with Grant Coffey,2020-05-21,16,16
08083,Montezuma County,CO,Four Corners Lecture Series Presents Edward Box III,2020-05-28,24,24
08083,Montezuma County,CO,Four Corners Lecture Series Presents Jason Nez: Sacred Landscape Sacred People,2020-06-04,40,41
08083,Montezuma County,CO,"Mimbres: Dimples, Slip-Slop, and Clapboard – What They Are and Why They Matter with Dr. Steve Lekson",2020-06-11,18,18
08083,Montezuma County,CO,Wild Wisdom: Essential Food and Medicine of the Land,2020-06-18,28,28
08083,Montezuma County,CO,Four Corners Lecture Series Presents Michelle Turner: Archaeology of the Aztec North Great House,2020-06-25,32,32
08083,Montezuma County,CO,The Archaeology of Food and Social Transformation with Sarah Oas,2020-07-02,21,21
08083,Montezuma County,CO,Leaving Footprints in the Ancient Southwest with Ben Bellorado,2020-07-09,34,34
08083,Montezuma County,CO,Historic Influences in Contemporary Pueblo Pottery with Charles King,2020-07-16,16,16
08083,Montezuma County,CO,Four Corners Lecture Series Presents Languages of the Landscape: The Cedar Mesa Perishables Project,2020-07-23,46,46
